Participant,Format,FixationIndex,FixationDuration,treebg,treetotal,treerainy,treesunny,treerl,treerh,treesl,treesh,treequestion,vennbg,vennrh,vennrl,vennsl,venntotal,vennquestion
27,venn,25,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
27,venn,26,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
27,venn,27,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
27,venn,28,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
27,venn,29,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
27,venn,30,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
27,venn,31,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
27,venn,32,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
27,venn,33,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
27,venn,34,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
27,venn,35,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
27,venn,36,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
27,venn,37,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
28,venn,1,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
28,venn,2,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
28,venn,3,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
28,venn,4,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
28,venn,5,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
28,venn,6,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
28,venn,7,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
28,venn,8,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
28,venn,9,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
28,venn,10,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
28,venn,11,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
28,venn,12,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
28,venn,13,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
28,venn,14,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
28,venn,15,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
28,venn,16,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
28,venn,17,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
28,venn,18,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
28,venn,19,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
28,venn,20,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
28,venn,21,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
28,venn,22,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
28,venn,23,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
28,venn,24,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
28,venn,25,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
28,venn,26,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
28,venn,27,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
28,venn,28,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
28,venn,29,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
28,venn,30,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
28,venn,31,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
28,venn,32,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,1,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
29,venn,2,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,3,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0
29,venn,4,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,5,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,6,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
29,venn,7,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0
29,venn,8,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
29,venn,9,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,10,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,11,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,12,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
29,venn,13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
29,venn,14,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,15,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,16,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
29,venn,17,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,18,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,19,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
29,venn,20,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,21,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,22,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,23,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,24,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
29,venn,25,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,26,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,27,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
29,venn,28,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
29,venn,29,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
29,venn,30,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
29,venn,31,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
29,venn,32,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,33,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,34,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,35,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
29,venn,36,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
29,venn,37,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
29,venn,38,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
29,venn,39,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,40,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
29,venn,41,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,42,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,43,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
29,venn,44,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,45,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,46,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
29,venn,47,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
29,venn,48,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
29,venn,49,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
29,venn,50,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
29,venn,51,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
29,venn,52,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,53,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
29,venn,54,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
29,venn,55,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
29,venn,56,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,57,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
29,venn,58,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
29,venn,59,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,60,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
29,venn,61,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
30,venn,1,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
30,venn,2,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
30,venn,3,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
30,venn,4,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
30,venn,5,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
30,venn,6,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
30,venn,7,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
30,venn,8,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
30,venn,9,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
30,venn,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
30,venn,11,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
30,venn,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
30,venn,13,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
30,venn,14,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
30,venn,15,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
30,venn,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
30,venn,17,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
30,venn,18,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
30,venn,19,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
30,venn,20,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
30,venn,21,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
30,venn,22,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
30,venn,23,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
30,venn,24,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
30,venn,25,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
30,venn,26,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
30,venn,27,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
31,venn,1,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,2,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,3,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
31,venn,4,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
31,venn,5,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
31,venn,6,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0
31,venn,7,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,8,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,9,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,10,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,11,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0
31,venn,12,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,13,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,14,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,15,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,16,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,17,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,18,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,19,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
31,venn,20,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
31,venn,21,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,22,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,23,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,24,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,25,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,26,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
31,venn,27,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
31,venn,28,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,29,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
31,venn,30,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
31,venn,31,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,32,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,33,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,34,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,35,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
31,venn,36,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
31,venn,37,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
31,venn,38,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
31,venn,39,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,40,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
31,venn,41,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,42,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
31,venn,43,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,44,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
31,venn,45,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
31,venn,46,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
31,venn,47,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,48,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,49,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,50,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,51,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
31,venn,52,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,53,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,54,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
31,venn,55,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,56,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,57,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
31,venn,58,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,59,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
31,venn,60,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,61,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,62,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,63,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,64,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,65,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,66,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,67,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
31,venn,68,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
31,venn,69,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,70,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,71,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,72,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
31,venn,73,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
31,venn,74,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
31,venn,75,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
31,venn,76,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
31,venn,77,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
31,venn,78,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
31,venn,79,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
32,venn,1,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
32,venn,2,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,3,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,4,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,5,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,6,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,7,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,8,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,9,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,10,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,11,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,12,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,13,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,14,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
32,venn,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
32,venn,16,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
32,venn,17,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
32,venn,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,19,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,20,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,21,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,22,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,23,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,24,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
32,venn,25,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
32,venn,26,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,27,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,28,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,29,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,30,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,31,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,32,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,33,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,34,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,35,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,36,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,37,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,38,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,39,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,40,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
32,venn,41,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
32,venn,42,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
32,venn,43,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
33,venn,1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
33,venn,2,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
33,venn,3,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
33,venn,4,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
33,venn,5,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
33,venn,6,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
33,venn,7,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
33,venn,8,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1
33,venn,9,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
33,venn,10,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
33,venn,11,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
33,venn,12,783,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
33,venn,13,1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
33,venn,14,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0
33,venn,15,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0
33,venn,16,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0
34,venn,1,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
34,venn,2,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
34,venn,3,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
34,venn,4,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
34,venn,5,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
34,venn,6,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
34,venn,7,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
34,venn,8,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
34,venn,9,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
34,venn,10,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
34,venn,11,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
34,venn,12,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
34,venn,13,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
34,venn,14,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
34,venn,15,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
34,venn,16,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
34,venn,17,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
34,venn,18,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0
